SCHOOL_YEAR,LEVEL_CODE,DIV_NUM,DIV_NAME,SCH_NUM,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,CTE_PROGRAM_NUM,CTE_PROGRAM_NAME,COMPLETER_CNT
2014-2015,DIV,15,Buckingham County ,,,,F,,N,Y,,,37
2014-2015,DIV,15,Buckingham County ,,,,F,,N,,,,60
2014-2015,DIV,15,Buckingham County ,,,,F,,,N,,,23
2014-2015,DIV,15,Buckingham County ,,,,F,,,Y,,,37
2014-2015,DIV,15,Buckingham County ,,,,F,,,,,,60
2014-2015,DIV,15,Buckingham County ,,,,M,N,N,N,,,26
2014-2015,DIV,15,Buckingham County ,,,,M,N,N,Y,,,19
2014-2015,DIV,15,Buckingham County ,,,,M,N,N,,,,45
2014-2015,DIV,15,Buckingham County ,,,,M,N,,N,,,26
2014-2015,DIV,15,Buckingham County ,,,,M,N,,Y,,,19
2014-2015,DIV,15,Buckingham County ,,,,M,N,,,,,45
2014-2015,DIV,15,Buckingham County ,,,,M,,N,N,,,29
2014-2015,DIV,15,Buckingham County ,,,,M,,N,Y,,,21
2014-2015,DIV,15,Buckingham County ,,,,M,,N,,,,50
2014-2015,DIV,15,Buckingham County ,,,,M,,,N,,,29
2014-2015,DIV,15,Buckingham County ,,,,M,,,Y,,,21
2014-2015,DIV,15,Buckingham County ,,,,M,,,,,,50
2014-2015,DIV,15,Buckingham County ,,,,,N,N,N,,,48
2014-2015,DIV,15,Buckingham County ,,,,,N,N,Y,,,51
2014-2015,DIV,15,Buckingham County ,,,,,N,N,,,,99
2014-2015,DIV,15,Buckingham County ,,,,,N,,N,,,48
2014-2015,DIV,15,Buckingham County ,,,,,N,,Y,,,51
2014-2015,DIV,15,Buckingham County ,,,,,N,,,,,99
2014-2015,DIV,15,Buckingham County ,,,,,Y,N,,,,11
2014-2015,DIV,15,Buckingham County ,,,,,Y,,,,,11
2014-2015,DIV,15,Buckingham County ,,,,,,N,N,,,52
2014-2015,DIV,15,Buckingham County ,,,,,,N,Y,,,58
2014-2015,DIV,15,Buckingham County ,,,,,,N,,,,110
2014-2015,DIV,15,Buckingham County ,,,,,,,N,,,52
2014-2015,DIV,15,Buckingham County ,,,,,,,Y,,,58
2014-2015,DIV,15,Buckingham County ,,,,,,,,,,110
2014-2015,DIV,16,Campbell County ,,,5,M,,N,,0102,Plant Systems,11
2014-2015,DIV,16,Campbell County ,,,5,M,,,,0102,Plant Systems,11
2014-2015,DIV,16,Campbell County ,,,5,,N,N,N,0102,Plant Systems,13
2014-2015,DIV,16,Campbell County ,,,5,,N,N,,0102,Plant Systems,18
2014-2015,DIV,16,Campbell County ,,,5,,N,,N,0102,Plant Systems,13
2014-2015,DIV,16,Campbell County ,,,5,,N,,,0102,Plant Systems,18
2014-2015,DIV,16,Campbell County ,,,5,,,N,N,0102,Plant Systems,14
2014-2015,DIV,16,Campbell County ,,,5,,,N,,0102,Plant Systems,21
2014-2015,DIV,16,Campbell County ,,,5,,,,N,0102,Plant Systems,14
2014-2015,DIV,16,Campbell County ,,,5,,,,,0102,Plant Systems,21
2014-2015,DIV,16,Campbell County ,,,,M,,N,N,0102,Plant Systems,12
2014-2015,DIV,16,Campbell County ,,,,M,,N,,0102,Plant Systems,13
2014-2015,DIV,16,Campbell County ,,,,M,,,N,0102,Plant Systems,12
2014-2015,DIV,16,Campbell County ,,,,M,,,,0102,Plant Systems,13
2014-2015,DIV,16,Campbell County ,,,,,N,N,N,0102,Plant Systems,14
2014-2015,DIV,16,Campbell County ,,,,,N,N,,0102,Plant Systems,19
2014-2015,DIV,16,Campbell County ,,,,,N,,N,0102,Plant Systems,14
2014-2015,DIV,16,Campbell County ,,,,,N,,,0102,Plant Systems,19
2014-2015,DIV,16,Campbell County ,,,,,,N,N,0102,Plant Systems,16
2014-2015,DIV,16,Campbell County ,,,,,,N,,0102,Plant Systems,23
2014-2015,DIV,16,Campbell County ,,,,,,,N,0102,Plant Systems,16
2014-2015,DIV,16,Campbell County ,,,,,,,,0102,Plant Systems,23
2014-2015,DIV,16,Campbell County ,,,5,M,N,N,N,0202,Construction,12
2014-2015,DIV,16,Campbell County ,,,5,M,N,N,,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,M,N,,N,0202,Construction,12
2014-2015,DIV,16,Campbell County ,,,5,M,N,,,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,M,,N,N,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,M,,N,,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,5,M,,,N,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,M,,,,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,5,,N,N,N,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,,N,N,,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,5,,N,,N,0202,Construction,13
2014-2015,DIV,16,Campbell County ,,,5,,N,,,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,5,,,N,N,0202,Construction,14
2014-2015,DIV,16,Campbell County ,,,5,,,N,,0202,Construction,17
2014-2015,DIV,16,Campbell County ,,,5,,,,N,0202,Construction,14
2014-2015,DIV,16,Campbell County ,,,5,,,,,0202,Construction,17
2014-2015,DIV,16,Campbell County ,,,,M,N,N,N,0202,Construction,14
2014-2015,DIV,16,Campbell County ,,,,M,N,N,,0202,Construction,17
2014-2015,DIV,16,Campbell County ,,,,M,N,,N,0202,Construction,14
2014-2015,DIV,16,Campbell County ,,,,M,N,,,0202,Construction,17
2014-2015,DIV,16,Campbell County ,,,,M,,N,N,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,,M,,N,,0202,Construction,20
2014-2015,DIV,16,Campbell County ,,,,M,,,N,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,,M,,,,0202,Construction,20
2014-2015,DIV,16,Campbell County ,,,,,N,N,N,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,,,N,N,,0202,Construction,19
2014-2015,DIV,16,Campbell County ,,,,,N,,N,0202,Construction,15
2014-2015,DIV,16,Campbell County ,,,,,N,,,0202,Construction,19
2014-2015,DIV,16,Campbell County ,,,,,,N,N,0202,Construction,16
2014-2015,DIV,16,Campbell County ,,,,,,N,,0202,Construction,22
2014-2015,DIV,16,Campbell County ,,,,,,,N,0202,Construction,16
2014-2015,DIV,16,Campbell County ,,,,,,,,0202,Construction,22
2014-2015,DIV,16,Campbell County ,,,,,N,N,,0402,Business Information Management,12
2014-2015,DIV,16,Campbell County ,,,,,N,,,0402,Business Information Management,12
2014-2015,DIV,16,Campbell County ,,,,,,N,,0402,Business Information Management,12
2014-2015,DIV,16,Campbell County ,,,,,,,,0402,Business Information Management,12
2014-2015,DIV,16,Campbell County ,,,,F,,N,,0801,Therapeutic Services,12
2014-2015,DIV,16,Campbell County ,,,,F,,,,0801,Therapeutic Services,12
2014-2015,DIV,16,Campbell County ,,,,,,N,,0801,Therapeutic Services,12
2014-2015,DIV,16,Campbell County ,,,,,,,,0801,Therapeutic Services,12
2014-2015,DIV,16,Campbell County ,,,,F,N,N,,1004,Personal Care Services,14
2014-2015,DIV,16,Campbell County ,,,,F,N,,,1004,Personal Care Services,14
2014-2015,DIV,16,Campbell County ,,,,F,,N,,1004,Personal Care Services,16
2014-2015,DIV,16,Campbell County ,,,,F,,,,1004,Personal Care Services,16
2014-2015,DIV,16,Campbell County ,,,,,N,N,,1004,Personal Care Services,14
2014-2015,DIV,16,Campbell County ,,,,,N,,,1004,Personal Care Services,14
2014-2015,DIV,16,Campbell County ,,,,,,N,,1004,Personal Care Services,16
2014-2015,DIV,16,Campbell County ,,,,,,,,1004,Personal Care Services,16
2014-2015,DIV,16,Campbell County ,,,5,,N,N,N,1102,Information Support and Services,13
2014-2015,DIV,16,Campbell County ,,,5,,N,N,,1102,Information Support and Services,16
2014-2015,DIV,16,Campbell County ,,,5,,N,,N,1102,Information Support and Services,13
2014-2015,DIV,16,Campbell County ,,,5,,N,,,1102,Information Support and Services,16
2014-2015,DIV,16,Campbell County ,,,5,,,N,N,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,5,,,N,,1102,Information Support and Services,17
2014-2015,DIV,16,Campbell County ,,,5,,,,N,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,5,,,,,1102,Information Support and Services,17
2014-2015,DIV,16,Campbell County ,,,,F,N,N,,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,,F,N,,,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,,F,,N,,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,,F,,,,1102,Information Support and Services,14
2014-2015,DIV,16,Campbell County ,,,,M,,N,,1102,Information Support and Services,11
2014-2015,DIV,16,Campbell County ,,,,M,,,,1102,Information Support and Services,11
2014-2015,DIV,16,Campbell County ,,,,,N,N,N,1102,Information Support and Services,16
2014-2015,DIV,16,Campbell County ,,,,,N,N,,1102,Information Support and Services,24
2014-2015,DIV,16,Campbell County ,,,,,N,,N,1102,Information Support and Services,16
2014-2015,DIV,16,Campbell County ,,,,,N,,,1102,Information Support and Services,24
2014-2015,DIV,16,Campbell County ,,,,,,N,N,1102,Information Support and Services,17
2014-2015,DIV,16,Campbell County ,,,,,,N,,1102,Information Support and Services,25
2014-2015,DIV,16,Campbell County ,,,,,,,N,1102,Information Support and Services,17
2014-2015,DIV,16,Campbell County ,,,,,,,,1102,Information Support and Services,25
2014-2015,DIV,16,Campbell County ,,,5,M,N,N,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,5,M,N,,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,5,M,,N,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,5,M,,,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,5,,N,N,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,5,,N,N,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,5,,N,,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,5,,N,,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,5,,,N,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,5,,,N,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,5,,,,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,5,,,,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,,M,N,N,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,,M,N,,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,,M,,N,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,,M,,,,1501,Engineering and Technology,11
2014-2015,DIV,16,Campbell County ,,,,,N,N,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,,,N,N,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,,,N,,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,,,N,,,1501,Engineering and Technology,18
2014-2015,DIV,16,Campbell County ,,,,,,N,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,,,,N,,1501,Engineering and Technology,17
2014-2015,DIV,16,Campbell County ,,,,,,,N,1501,Engineering and Technology,13
2014-2015,DIV,16,Campbell County ,,,,,,,,1501,Engineering and Technology,18
2014-2015,DIV,16,Campbell County ,,,,M,N,N,,1604,Facility and Mobile Equipment Maintenance,13
2014-2015,DIV,16,Campbell County ,,,,M,N,,,1604,Facility and Mobile Equipment Maintenance,13
2014-2015,DIV,16,Campbell County ,,,,M,,N,,1604,Facility and Mobile Equipment Maintenance,15
2014-2015,DIV,16,Campbell County ,,,,M,,,,1604,Facility and Mobile Equipment Maintenance,15
2014-2015,DIV,16,Campbell County ,,,,,N,N,,1604,Facility and Mobile Equipment Maintenance,13
2014-2015,DIV,16,Campbell County ,,,,,N,,,1604,Facility and Mobile Equipment Maintenance,13
2014-2015,DIV,16,Campbell County ,,,,,,N,,1604,Facility and Mobile Equipment Maintenance,15
2014-2015,DIV,16,Campbell County ,,,,,,,,1604,Facility and Mobile Equipment Maintenance,15
2014-2015,DIV,16,Campbell County ,,,3,F,N,N,,,,13
2014-2015,DIV,16,Campbell County ,,,3,F,N,,,,,13
2014-2015,DIV,16,Campbell County ,,,3,F,,N,,,,15
2014-2015,DIV,16,Campbell County ,,,3,F,,,,,,15
2014-2015,DIV,16,Campbell County ,,,3,M,N,N,,,,15
2014-2015,DIV,16,Campbell County ,,,3,M,N,,,,,15
2014-2015,DIV,16,Campbell County ,,,3,M,,N,Y,,,11
2014-2015,DIV,16,Campbell County ,,,3,M,,N,,,,19
2014-2015,DIV,16,Campbell County ,,,3,M,,,Y,,,11
2014-2015,DIV,16,Campbell County ,,,3,M,,,,,,19
2014-2015,DIV,16,Campbell County ,,,3,,N,N,N,,,12
2014-2015,DIV,16,Campbell County ,,,3,,N,N,Y,,,16
2014-2015,DIV,16,Campbell County ,,,3,,N,N,,,,28
2014-2015,DIV,16,Campbell County ,,,3,,N,,N,,,12
2014-2015,DIV,16,Campbell County ,,,3,,N,,Y,,,16
2014-2015,DIV,16,Campbell County ,,,3,,N,,,,,28
2014-2015,DIV,16,Campbell County ,,,3,,,N,N,,,14
2014-2015,DIV,16,Campbell County ,,,3,,,N,Y,,,20
2014-2015,DIV,16,Campbell County ,,,3,,,N,,,,34
2014-2015,DIV,16,Campbell County ,,,3,,,,N,,,14
2014-2015,DIV,16,Campbell County ,,,3,,,,Y,,,20
2014-2015,DIV,16,Campbell County ,,,3,,,,,,,34
2014-2015,DIV,16,Campbell County ,,,5,F,N,N,N,,,35
2014-2015,DIV,16,Campbell County ,,,5,F,N,N,Y,,,16
2014-2015,DIV,16,Campbell County ,,,5,F,N,N,,,,51
2014-2015,DIV,16,Campbell County ,,,5,F,N,,N,,,35
2014-2015,DIV,16,Campbell County ,,,5,F,N,,Y,,,16
2014-2015,DIV,16,Campbell County ,,,5,F,N,,,,,51
2014-2015,DIV,16,Campbell County ,,,5,F,,N,N,,,36
2014-2015,DIV,16,Campbell County ,,,5,F,,N,Y,,,20
2014-2015,DIV,16,Campbell County ,,,5,F,,N,,,,56
2014-2015,DIV,16,Campbell County ,,,5,F,,,N,,,36
2014-2015,DIV,16,Campbell County ,,,5,F,,,Y,,,20
2014-2015,DIV,16,Campbell County ,,,5,F,,,,,,56
2014-2015,DIV,16,Campbell County ,,,5,M,N,N,N,,,56
2014-2015,DIV,16,Campbell County ,,,5,M,N,N,,,,65
2014-2015,DIV,16,Campbell County ,,,5,M,N,,N,,,56
2014-2015,DIV,16,Campbell County ,,,5,M,N,,,,,65
2014-2015,DIV,16,Campbell County ,,,5,M,,N,N,,,60
2014-2015,DIV,16,Campbell County ,,,5,M,,N,Y,,,12
2014-2015,DIV,16,Campbell County ,,,5,M,,N,,,,72
2014-2015,DIV,16,Campbell County ,,,5,M,,,N,,,60
2014-2015,DIV,16,Campbell County ,,,5,M,,,Y,,,12
2014-2015,DIV,16,Campbell County ,,,5,M,,,,,,72
2014-2015,DIV,16,Campbell County ,,,5,,N,N,N,,,91
2014-2015,DIV,16,Campbell County ,,,5,,N,N,Y,,,25
2014-2015,DIV,16,Campbell County ,,,5,,N,N,,,,116
2014-2015,DIV,16,Campbell County ,,,5,,N,,N,,,91
2014-2015,DIV,16,Campbell County ,,,5,,N,,Y,,,25
2014-2015,DIV,16,Campbell County ,,,5,,N,,,,,116
2014-2015,DIV,16,Campbell County ,,,5,,Y,N,,,,12
2014-2015,DIV,16,Campbell County ,,,5,,Y,,,,,12
2014-2015,DIV,16,Campbell County ,,,5,,,N,N,,,96
2014-2015,DIV,16,Campbell County ,,,5,,,N,Y,,,32
2014-2015,DIV,16,Campbell County ,,,5,,,N,,,,128
2014-2015,DIV,16,Campbell County ,,,5,,,,N,,,96
2014-2015,DIV,16,Campbell County ,,,5,,,,Y,,,32
2014-2015,DIV,16,Campbell County ,,,5,,,,,,,128
2014-2015,DIV,16,Campbell County ,,,,F,N,N,N,,,41
2014-2015,DIV,16,Campbell County ,,,,F,N,N,Y,,,26
2014-2015,DIV,16,Campbell County ,,,,F,N,N,,,,67
2014-2015,DIV,16,Campbell County ,,,,F,N,,N,,,41
2014-2015,DIV,16,Campbell County ,,,,F,N,,Y,,,27
2014-2015,DIV,16,Campbell County ,,,,F,N,,,,,68
2014-2015,DIV,16,Campbell County ,,,,F,,N,N,,,43
2014-2015,DIV,16,Campbell County ,,,,F,,N,Y,,,31
2014-2015,DIV,16,Campbell County ,,,,F,,N,,,,74
2014-2015,DIV,16,Campbell County ,,,,F,,,N,,,43
2014-2015,DIV,16,Campbell County ,,,,F,,,Y,,,32
2014-2015,DIV,16,Campbell County ,,,,F,,,,,,75
2014-2015,DIV,16,Campbell County ,,,,M,N,N,N,,,64
2014-2015,DIV,16,Campbell County ,,,,M,N,N,Y,,,17
2014-2015,DIV,16,Campbell County ,,,,M,N,N,,,,81
2014-2015,DIV,16,Campbell County ,,,,M,N,,N,,,64
2014-2015,DIV,16,Campbell County ,,,,M,N,,Y,,,17
2014-2015,DIV,16,Campbell County ,,,,M,N,,,,,81
2014-2015,DIV,16,Campbell County ,,,,M,Y,N,,,,12
2014-2015,DIV,16,Campbell County ,,,,M,Y,,,,,12
2014-2015,DIV,16,Campbell County ,,,,M,,N,N,,,70
2014-2015,DIV,16,Campbell County ,,,,M,,N,Y,,,23
2014-2015,DIV,16,Campbell County ,,,,M,,N,,,,93
2014-2015,DIV,16,Campbell County ,,,,M,,,N,,,70
2014-2015,DIV,16,Campbell County ,,,,M,,,Y,,,23
2014-2015,DIV,16,Campbell County ,,,,M,,,,,,93
2014-2015,DIV,16,Campbell County ,,,,,N,N,N,,,105
2014-2015,DIV,16,Campbell County ,,,,,N,N,Y,,,43
2014-2015,DIV,16,Campbell County ,,,,,N,N,,,,148
2014-2015,DIV,16,Campbell County ,,,,,N,,N,,,105
2014-2015,DIV,16,Campbell County ,,,,,N,,Y,,,44
2014-2015,DIV,16,Campbell County ,,,,,N,,,,,149
2014-2015,DIV,16,Campbell County ,,,,,Y,N,Y,,,11
2014-2015,DIV,16,Campbell County ,,,,,Y,N,,,,19
2014-2015,DIV,16,Campbell County ,,,,,Y,,Y,,,11
2014-2015,DIV,16,Campbell County ,,,,,Y,,,,,19
2014-2015,DIV,16,Campbell County ,,,,,,N,N,,,113
2014-2015,DIV,16,Campbell County ,,,,,,N,Y,,,54
2014-2015,DIV,16,Campbell County ,,,,,,N,,,,167
2014-2015,DIV,16,Campbell County ,,,,,,,N,,,113
2014-2015,DIV,16,Campbell County ,,,,,,,Y,,,55
2014-2015,DIV,16,Campbell County ,,,,,,,,,,168
2014-2015,DIV,17,Caroline County ,,,5,M,,N,,0702,National Security,11
2014-2015,DIV,17,Caroline County ,,,5,M,,,,0702,National Security,11
2014-2015,DIV,17,Caroline County ,,,5,,N,N,,0702,National Security,12
2014-2015,DIV,17,Caroline County ,,,5,,N,,,0702,National Security,12
2014-2015,DIV,17,Caroline County ,,,5,,,N,,0702,National Security,13
2014-2015,DIV,17,Caroline County ,,,5,,,,,0702,National Security,13
2014-2015,DIV,17,Caroline County ,,,,M,N,N,,0702,National Security,12
2014-2015,DIV,17,Caroline County ,,,,M,N,,,0702,National Security,12
2014-2015,DIV,17,Caroline County ,,,,M,,N,,0702,National Security,13
2014-2015,DIV,17,Caroline County ,,,,M,,,,0702,National Security,13
2014-2015,DIV,17,Caroline County ,,,,,N,N,,0702,National Security,14
2014-2015,DIV,17,Caroline County ,,,,,N,,,0702,National Security,14
2014-2015,DIV,17,Caroline County ,,,,,,N,,0702,National Security,16
2014-2015,DIV,17,Caroline County ,,,,,,,,0702,National Security,16
2014-2015,DIV,17,Caroline County ,,,,,N,N,,0801,Therapeutic Services,14
2014-2015,DIV,17,Caroline County ,,,,,N,,,0801,Therapeutic Services,14
2014-2015,DIV,17,Caroline County ,,,,,,N,,0801,Therapeutic Services,15
2014-2015,DIV,17,Caroline County ,,,,,,,,0801,Therapeutic Services,15
2014-2015,DIV,17,Caroline County ,,,,M,N,N,,0901,Restaurants and Food/Beverage Services,11
2014-2015,DIV,17,Caroline County ,,,,M,N,,,0901,Restaurants and Food/Beverage Services,11
2014-2015,DIV,17,Caroline County ,,,,M,,N,,0901,Restaurants and Food/Beverage Services,11
2014-2015,DIV,17,Caroline County ,,,,M,,,,0901,Restaurants and Food/Beverage Services,11
2014-2015,DIV,17,Caroline County ,,,,,N,N,,0901,Restaurants and Food/Beverage Services,14
2014-2015,DIV,17,Caroline County ,,,,,N,,,0901,Restaurants and Food/Beverage Services,14
2014-2015,DIV,17,Caroline County ,,,,,,N,,0901,Restaurants and Food/Beverage Services,15
2014-2015,DIV,17,Caroline County ,,,,,,,,0901,Restaurants and Food/Beverage Services,15
2014-2015,DIV,17,Caroline County ,,,,,N,N,,1501,Engineering and Technology,12
2014-2015,DIV,17,Caroline County ,,,,,N,,,1501,Engineering and Technology,12
2014-2015,DIV,17,Caroline County ,,,,,,N,,1501,Engineering and Technology,12
2014-2015,DIV,17,Caroline County ,,,,,,,,1501,Engineering and Technology,12
2014-2015,DIV,17,Caroline County ,,,3,F,N,N,Y,,,17
2014-2015,DIV,17,Caroline County ,,,3,F,N,N,,,,27
2014-2015,DIV,17,Caroline County ,,,3,F,N,,Y,,,17
2014-2015,DIV,17,Caroline County ,,,3,F,N,,,,,27
2014-2015,DIV,17,Caroline County ,,,3,F,,N,Y,,,20
2014-2015,DIV,17,Caroline County ,,,3,F,,N,,,,30
2014-2015,DIV,17,Caroline County ,,,3,F,,,Y,,,20
2014-2015,DIV,17,Caroline County ,,,3,F,,,,,,30
2014-2015,DIV,17,Caroline County ,,,3,M,N,N,N,,,14
2014-2015,DIV,17,Caroline County ,,,3,M,N,N,Y,,,15
2014-2015,DIV,17,Caroline County ,,,3,M,N,N,,,,29
2014-2015,DIV,17,Caroline County ,,,3,M,N,,N,,,14
2014-2015,DIV,17,Caroline County ,,,3,M,N,,Y,,,15
2014-2015,DIV,17,Caroline County ,,,3,M,N,,,,,29
2014-2015,DIV,17,Caroline County ,,,3,M,,N,N,,,15
2014-2015,DIV,17,Caroline County ,,,3,M,,N,Y,,,19
2014-2015,DIV,17,Caroline County ,,,3,M,,N,,,,34
2014-2015,DIV,17,Caroline County ,,,3,M,,,N,,,15
2014-2015,DIV,17,Caroline County ,,,3,M,,,Y,,,19
2014-2015,DIV,17,Caroline County ,,,3,M,,,,,,34
2014-2015,DIV,17,Caroline County ,,,3,,N,N,N,,,24
2014-2015,DIV,17,Caroline County ,,,3,,N,N,Y,,,32
2014-2015,DIV,17,Caroline County ,,,3,,N,N,,,,56
2014-2015,DIV,17,Caroline County ,,,3,,N,,N,,,24
2014-2015,DIV,17,Caroline County ,,,3,,N,,Y,,,32
2014-2015,DIV,17,Caroline County ,,,3,,N,,,,,56
2014-2015,DIV,17,Caroline County ,,,3,,,N,N,,,25
2014-2015,DIV,17,Caroline County ,,,3,,,N,Y,,,39
2014-2015,DIV,17,Caroline County ,,,3,,,N,,,,64
2014-2015,DIV,17,Caroline County ,,,3,,,,N,,,25
2014-2015,DIV,17,Caroline County ,,,3,,,,Y,,,39
2014-2015,DIV,17,Caroline County ,,,3,,,,,,,64
2014-2015,DIV,17,Caroline County ,,,5,F,N,N,Y,,,15
2014-2015,DIV,17,Caroline County ,,,5,F,N,N,,,,23
2014-2015,DIV,17,Caroline County ,,,5,F,N,,Y,,,15
2014-2015,DIV,17,Caroline County ,,,5,F,N,,,,,23
2014-2015,DIV,17,Caroline County ,,,5,F,,N,Y,,,16
2014-2015,DIV,17,Caroline County ,,,5,F,,N,,,,25
2014-2015,DIV,17,Caroline County ,,,5,F,,,Y,,,16
2014-2015,DIV,17,Caroline County ,,,5,F,,,,,,25
2014-2015,DIV,17,Caroline County ,,,5,M,N,N,N,,,33
2014-2015,DIV,17,Caroline County ,,,5,M,N,N,Y,,,15
2014-2015,DIV,17,Caroline County ,,,5,M,N,N,,,,48
2014-2015,DIV,17,Caroline County ,,,5,M,N,,N,,,33
2014-2015,DIV,17,Caroline County ,,,5,M,N,,Y,,,15
2014-2015,DIV,17,Caroline County ,,,5,M,N,,,,,48
2014-2015,DIV,17,Caroline County ,,,5,M,,N,N,,,37
2014-2015,DIV,17,Caroline County ,,,5,M,,N,Y,,,21
2014-2015,DIV,17,Caroline County ,,,5,M,,N,,,,58
2014-2015,DIV,17,Caroline County ,,,5,M,,,N,,,37
2014-2015,DIV,17,Caroline County ,,,5,M,,,Y,,,21
2014-2015,DIV,17,Caroline County ,,,5,M,,,,,,58
2014-2015,DIV,17,Caroline County ,,,5,,N,N,N,,,41
2014-2015,DIV,17,Caroline County ,,,5,,N,N,Y,,,30
2014-2015,DIV,17,Caroline County ,,,5,,N,N,,,,71
2014-2015,DIV,17,Caroline County ,,,5,,N,,N,,,41
2014-2015,DIV,17,Caroline County ,,,5,,N,,Y,,,30
2014-2015,DIV,17,Caroline County ,,,5,,N,,,,,71
2014-2015,DIV,17,Caroline County ,,,5,,Y,N,,,,12
2014-2015,DIV,17,Caroline County ,,,5,,Y,,,,,12
2014-2015,DIV,17,Caroline County ,,,5,,,N,N,,,46
2014-2015,DIV,17,Caroline County ,,,5,,,N,Y,,,37
2014-2015,DIV,17,Caroline County ,,,5,,,N,,,,83
2014-2015,DIV,17,Caroline County ,,,5,,,,N,,,46
2014-2015,DIV,17,Caroline County ,,,5,,,,Y,,,37
2014-2015,DIV,17,Caroline County ,,,5,,,,,,,83
2014-2015,DIV,17,Caroline County ,,,,F,N,N,N,,,19
2014-2015,DIV,17,Caroline County ,,,,F,N,N,Y,,,36
